,timestamp,current,voltage,voltage_cell_min,voltage_cell_max,temperature_cell_min,temperature_cell_max,state_of_charge
1394,2023-05-05 20:10:00+00:00,-0.4,212.614,3.32,3.324,28.8,29.32,96.0
1395,2023-05-05 20:15:00+00:00,-0.4,212.548,3.319,3.323,28.82,29.32,96.0
1396,2023-05-05 20:20:00+00:00,-0.462,212.5,3.318,3.322,28.795,29.32,96.0
1397,2023-05-05 20:25:00+00:00,-1.3,211.933,3.309,3.315,28.76,29.32,95.8
1398,2023-05-05 20:30:00+00:00,-2.17,211.185,3.297,3.304,28.8,29.32,95.0
1399,2023-05-05 20:35:00+00:00,-1.6,211.456,3.301,3.308,28.82,29.32,94.4
1400,2023-05-05 20:40:00+00:00,-1.4,211.645,3.304,3.311,28.82,29.32,94.0
1401,2023-05-05 20:45:00+00:00,-0.81,212.024,3.31,3.316,28.8,29.32,93.6
1402,2023-05-05 20:50:00+00:00,-0.84,212.078,3.311,3.317,28.82,29.32,93.0
1403,2023-05-05 20:55:00+00:00,-0.8,212.117,3.312,3.317,28.78,29.32,93.0
1404,2023-05-05 21:00:00+00:00,-0.738,212.162,3.313,3.318,28.795,29.32,93.0
1405,2023-05-05 21:05:00+00:00,-0.44,212.407,3.317,3.321,28.76,29.32,92.4
1406,2023-05-05 21:10:00+00:00,-0.21,212.58,3.32,3.324,28.8,29.32,92.0
1407,2023-05-05 21:15:00+00:00,-0.22,212.636,3.32,3.324,28.8,29.32,92.0
1408,2023-05-05 21:20:00+00:00,-0.213,212.666,3.321,3.325,28.795,29.32,92.0
1409,2023-05-05 21:25:00+00:00,-0.2,212.69,3.321,3.325,28.795,29.32,92.0
1410,2023-05-05 21:30:00+00:00,-0.64,212.419,3.317,3.322,28.8,29.32,92.0
1411,2023-05-05 21:35:00+00:00,-0.73,212.266,3.314,3.319,28.78,29.32,92.0
1412,2023-05-05 21:40:00+00:00,-0.73,212.239,3.314,3.319,28.8,29.32,91.2
1413,2023-05-05 21:45:00+00:00,-0.4,212.474,3.318,3.322,28.82,29.32,91.0
1414,2023-05-05 21:50:00+00:00,-0.19,212.695,3.321,3.325,28.8,29.32,91.0
1415,2023-05-05 21:55:00+00:00,-0.19,212.73,3.322,3.326,28.8,29.32,91.0
1416,2023-05-05 22:00:00+00:00,-0.2,212.75,3.322,3.326,28.795,29.32,91.0
1417,2023-05-05 22:05:00+00:00,-0.2,212.768,3.322,3.326,28.795,29.32,91.0
1418,2023-05-05 22:10:00+00:00,-0.2,212.771,3.323,3.326,28.795,29.32,91.0
1419,2023-05-05 22:15:00+00:00,-0.19,212.784,3.323,3.327,28.78,29.32,91.0
1420,2023-05-05 22:20:00+00:00,-0.42,212.594,3.32,3.324,28.82,29.32,91.0
1421,2023-05-05 22:25:00+00:00,-0.44,212.534,3.319,3.323,28.76,29.32,90.0
1422,2023-05-05 22:30:00+00:00,-0.67,212.357,3.316,3.321,28.8,29.32,90.0
1423,2023-05-05 22:35:00+00:00,-1.0,212.04,3.311,3.316,28.76,29.32,90.0
1424,2023-05-05 22:40:00+00:00,-1.0,211.992,3.31,3.315,28.82,29.32,89.75
1425,2023-05-05 22:45:00+00:00,-0.77,212.111,3.312,3.317,28.78,29.32,89.0
1426,2023-05-05 22:50:00+00:00,-0.2,212.573,3.319,3.323,28.78,29.32,89.0
1427,2023-05-05 22:55:00+00:00,-0.2,212.652,3.321,3.325,28.78,29.32,89.0
1428,2023-05-05 23:00:00+00:00,-0.19,212.706,3.322,3.325,28.78,29.32,89.0
1429,2023-05-05 23:05:00+00:00,-0.188,212.738,3.322,3.326,28.82,29.32,89.0
1430,2023-05-05 23:10:00+00:00,-0.2,212.749,3.322,3.326,28.82,29.32,89.0
1431,2023-05-05 23:15:00+00:00,-0.2,212.754,3.322,3.326,28.82,29.32,89.0
1432,2023-05-05 23:20:00+00:00,-0.188,212.764,3.322,3.326,28.77,29.32,89.0
1433,2023-05-05 23:25:00+00:00,-0.2,212.772,3.323,3.326,28.8,29.32,89.0
1434,2023-05-05 23:30:00+00:00,-0.2,212.782,3.323,3.327,28.795,29.32,88.0
1435,2023-05-05 23:35:00+00:00,-0.77,212.319,3.316,3.32,28.82,29.32,88.0
1436,2023-05-05 23:40:00+00:00,-0.72,212.231,3.314,3.319,28.8,29.32,88.0
1437,2023-05-05 23:45:00+00:00,-0.712,212.205,3.314,3.318,28.795,29.32,88.0
1438,2023-05-05 23:50:00+00:00,-0.2,212.572,3.32,3.323,28.8,29.32,88.0
1439,2023-05-05 23:55:00+00:00,-0.2,212.677,3.321,3.325,28.82,29.32,87.6
1440,2023-05-06 00:00:00+00:00,-0.2,212.714,3.322,3.325,28.8,29.32,87.0
1441,2023-05-06 00:05:00+00:00,-0.2,212.728,3.322,3.326,28.795,29.32,87.0
1442,2023-05-06 00:10:00+00:00,-0.363,212.613,3.32,3.324,28.795,29.32,87.0
1443,2023-05-06 00:15:00+00:00,-0.35,212.613,3.32,3.324,28.82,29.32,87.0
1444,2023-05-06 00:20:00+00:00,-0.37,212.578,3.32,3.323,28.8,29.32,87.0
1445,2023-05-06 00:25:00+00:00,-0.38,212.558,3.319,3.323,28.82,29.32,87.0
1446,2023-05-06 00:30:00+00:00,-0.6,212.373,3.316,3.32,28.78,29.32,87.0
1447,2023-05-06 00:35:00+00:00,-1.1,211.972,3.31,3.315,28.78,29.32,86.2
1448,2023-05-06 00:40:00+00:00,-1.17,211.795,3.307,3.312,28.78,29.32,86.0
1449,2023-05-06 00:45:00+00:00,-1.162,211.76,3.306,3.312,28.82,29.32,85.75
1450,2023-05-06 00:50:00+00:00,-0.82,211.975,3.31,3.314,28.78,29.32,85.0
1451,2023-05-06 00:55:00+00:00,-0.6,212.182,3.313,3.318,28.78,29.32,85.0
1452,2023-05-06 01:00:00+00:00,-0.38,212.393,3.317,3.321,28.82,29.32,85.0
1453,2023-05-06 01:05:00+00:00,-0.38,212.452,3.318,3.321,28.8,29.32,85.0
1454,2023-05-06 01:10:00+00:00,-0.38,212.478,3.318,3.322,28.78,29.32,85.0
1455,2023-05-06 01:15:00+00:00,-0.38,212.49,3.318,3.322,28.82,29.32,84.4
1456,2023-05-06 01:20:00+00:00,-0.383,212.495,3.318,3.322,28.82,29.32,84.0
1457,2023-05-06 01:25:00+00:00,-0.383,212.498,3.318,3.322,28.82,29.32,84.0
1458,2023-05-06 01:30:00+00:00,-0.388,212.5,3.318,3.322,28.77,29.32,84.0
1459,2023-05-06 01:35:00+00:00,-0.7,212.312,3.315,3.32,28.82,29.32,84.0
1460,2023-05-06 01:40:00+00:00,-0.9,211.997,3.31,3.315,28.82,29.32,84.0
1461,2023-05-06 01:45:00+00:00,-0.9,211.948,3.31,3.314,28.82,29.32,83.0
1462,2023-05-06 01:50:00+00:00,-0.79,211.998,3.311,3.315,28.78,29.32,83.0
1463,2023-05-06 01:55:00+00:00,-0.37,212.366,3.316,3.32,28.74,29.32,83.0
1464,2023-05-06 02:00:00+00:00,-0.35,212.439,3.317,3.321,28.76,29.32,83.0
1465,2023-05-06 02:05:00+00:00,-0.4,212.425,3.317,3.321,28.745,29.32,83.0
1466,2023-05-06 02:10:00+00:00,-0.3,212.494,3.318,3.322,28.8,29.32,82.0
1467,2023-05-06 02:15:00+00:00,-0.32,212.514,3.319,3.322,28.8,29.32,82.0
1468,2023-05-06 02:20:00+00:00,-0.3,212.521,3.319,3.322,28.77,29.32,82.0
1469,2023-05-06 02:25:00+00:00,-0.3,212.54,3.319,3.323,28.795,29.32,82.0
1470,2023-05-06 02:30:00+00:00,-0.3,212.53,3.319,3.322,28.795,29.32,82.0
1471,2023-05-06 02:35:00+00:00,-0.3,212.536,3.319,3.323,28.745,29.32,82.0
1472,2023-05-06 02:40:00+00:00,-0.97,212.013,3.311,3.315,28.8,29.32,81.8
1473,2023-05-06 02:45:00+00:00,-1.1,211.752,3.306,3.311,28.8,29.32,81.0
1474,2023-05-06 02:50:00+00:00,-1.11,211.692,3.306,3.311,28.8,29.32,81.0
1475,2023-05-06 02:55:00+00:00,-0.67,211.977,3.31,3.314,28.8,29.32,80.6
1476,2023-05-06 03:00:00+00:00,-0.56,212.151,3.313,3.317,28.78,29.32,80.0
1477,2023-05-06 03:05:00+00:00,-0.55,212.187,3.314,3.318,28.76,29.32,80.0
1478,2023-05-06 03:10:00+00:00,-0.3,212.382,3.317,3.32,28.82,29.32,80.0
1479,2023-05-06 03:15:00+00:00,-0.3,212.452,3.318,3.321,28.8,29.32,80.0
1480,2023-05-06 03:20:00+00:00,-0.3,212.475,3.318,3.322,28.76,29.32,80.0
1481,2023-05-06 03:25:00+00:00,-0.3,212.49,3.318,3.322,28.82,29.32,80.0
1482,2023-05-06 03:30:00+00:00,-0.3,212.506,3.319,3.323,28.78,29.32,79.4
1483,2023-05-06 03:35:00+00:00,-0.3,212.508,3.319,3.322,28.787,29.32,79.0
1484,2023-05-06 03:40:00+00:00,-0.56,212.332,3.316,3.32,28.78,29.32,79.0
1485,2023-05-06 03:45:00+00:00,-0.87,211.964,3.31,3.314,28.78,29.32,79.0
1486,2023-05-06 03:50:00+00:00,-0.85,211.904,3.309,3.314,28.82,29.32,79.0
1487,2023-05-06 03:55:00+00:00,-0.62,212.024,3.311,3.315,28.8,29.32,78.0
1488,2023-05-06 04:00:00+00:00,-0.3,212.362,3.317,3.32,28.8,29.32,78.0
1489,2023-05-06 04:05:00+00:00,-0.3,212.43,3.318,3.321,28.82,29.32,78.0
1490,2023-05-06 04:10:00+00:00,-0.27,212.496,3.318,3.322,28.78,29.32,78.0
1491,2023-05-06 04:15:00+00:00,-0.3,212.491,3.318,3.322,28.787,29.32,78.0
1492,2023-05-06 04:20:00+00:00,-0.288,212.522,3.319,3.322,28.77,29.32,78.0
1493,2023-05-06 04:25:00+00:00,-0.16,212.666,3.321,3.324,28.8,29.32,78.0
1494,2023-05-06 04:30:00+00:00,-0.125,212.731,3.322,3.325,28.795,29.32,78.0
1495,2023-05-06 04:35:00+00:00,-0.05,212.806,3.324,3.327,28.78,29.32,78.0
1496,2023-05-06 04:40:00+00:00,0.0,212.842,3.324,3.327,28.8,29.32,78.0
1497,2023-05-06 04:45:00+00:00,-0.34,212.528,3.319,3.323,28.8,29.32,77.4
1498,2023-05-06 04:50:00+00:00,-0.03,212.79,3.323,3.327,28.78,29.32,77.0
1499,2023-05-06 04:55:00+00:00,-0.03,212.838,3.324,3.327,28.8,29.32,77.0
1500,2023-05-06 05:00:00+00:00,-0.01,212.918,3.325,3.328,28.82,29.32,77.0
1501,2023-05-06 05:05:00+00:00,0.63,213.597,3.336,3.339,28.8,29.32,77.4
1502,2023-05-06 05:10:00+00:00,0.6,213.81,3.339,3.342,28.78,29.32,78.0
1503,2023-05-06 05:15:00+00:00,0.37,213.766,3.338,3.342,28.74,29.32,78.0
1504,2023-05-06 05:20:00+00:00,0.18,213.485,3.334,3.337,28.8,29.32,78.0
1505,2023-05-06 05:25:00+00:00,0.61,213.912,3.341,3.344,28.78,29.32,78.0
1506,2023-05-06 05:30:00+00:00,0.12,213.587,3.336,3.339,28.8,29.32,78.0
1507,2023-05-06 05:35:00+00:00,-0.21,213.136,3.328,3.332,28.76,29.32,78.0
1508,2023-05-06 05:40:00+00:00,0.36,213.437,3.333,3.337,28.78,29.32,78.0
1509,2023-05-06 05:45:00+00:00,0.49,213.871,3.34,3.343,28.74,29.32,78.0
1510,2023-05-06 05:50:00+00:00,0.49,213.969,3.342,3.345,28.76,29.32,78.0
1511,2023-05-06 05:55:00+00:00,0.58,214.125,3.344,3.347,28.8,29.32,78.8
1512,2023-05-06 06:00:00+00:00,0.95,214.472,3.349,3.353,28.8,29.32,79.0
1513,2023-05-06 06:05:00+00:00,1.92,215.526,3.365,3.369,28.78,29.32,79.0
1514,2023-05-06 06:10:00+00:00,1.2,215.164,3.36,3.364,28.8,29.32,80.0
1515,2023-05-06 06:15:00+00:00,1.1,214.953,3.357,3.36,28.78,29.32,80.0
1516,2023-05-06 06:20:00+00:00,1.4,215.271,3.361,3.366,28.76,29.32,80.4
1517,2023-05-06 06:25:00+00:00,4.14,217.263,3.389,3.397,28.8,29.32,81.4
1518,2023-05-06 06:30:00+00:00,3.7,217.118,3.386,3.395,28.8,29.32,82.6
1519,2023-05-06 06:35:00+00:00,5.49,218.103,3.399,3.411,28.82,29.32,84.0
1520,2023-05-06 06:40:00+00:00,5.97,218.41,3.402,3.416,28.82,29.32,85.8
1521,2023-05-06 06:45:00+00:00,8.81,220.073,3.425,3.445,28.82,29.38,88.2
1522,2023-05-06 06:50:00+00:00,8.18,219.986,3.423,3.443,28.82,29.42,91.0
1523,2023-05-06 06:55:00+00:00,6.04,218.924,3.41,3.426,28.86,29.42,93.0
1524,2023-05-06 07:00:00+00:00,4.55,218.49,3.404,3.418,28.86,29.42,94.8
1525,2023-05-06 07:05:00+00:00,3.02,217.566,3.392,3.403,28.84,29.42,96.0
1526,2023-05-06 07:10:00+00:00,5.33,221.345,3.443,3.468,28.84,29.42,97.4
1527,2023-05-06 07:15:00+00:00,1.6,219.884,3.416,3.454,28.92,29.52,99.2
1528,2023-05-06 07:20:00+00:00,1.32,220.328,3.413,3.471,28.88,29.52,99.6
1529,2023-05-06 07:25:00+00:00,0.0,218.202,3.383,3.433,28.9,29.52,100.0
1530,2023-05-06 07:30:00+00:00,0.36,219.228,3.393,3.456,28.92,29.52,99.6
1531,2023-05-06 07:35:00+00:00,0.0,219.985,3.399,3.47,28.86,29.52,100.0
1532,2023-05-06 07:40:00+00:00,0.0,218.624,3.385,3.441,28.9,29.52,100.0
1533,2023-05-06 07:45:00+00:00,0.0,217.712,3.375,3.422,28.88,29.52,100.0
1534,2023-05-06 07:50:00+00:00,0.04,218.938,3.386,3.45,28.88,29.52,99.6
1535,2023-05-06 07:55:00+00:00,-0.76,218.996,3.385,3.451,28.92,29.52,99.2
1536,2023-05-06 08:00:00+00:00,0.0,220.486,3.403,3.475,28.88,29.52,100.0
1537,2023-05-06 08:05:00+00:00,0.0,219.346,3.392,3.451,28.92,29.52,100.0
1538,2023-05-06 08:10:00+00:00,0.0,218.57,3.384,3.437,28.9,29.52,100.0
1539,2023-05-06 08:15:00+00:00,0.0,217.934,3.377,3.425,28.88,29.52,100.0
1540,2023-05-06 08:20:00+00:00,0.47,218.566,3.383,3.44,28.9,29.52,99.8
1541,2023-05-06 08:25:00+00:00,0.0,221.107,3.408,3.489,28.86,29.52,100.0
1542,2023-05-06 08:30:00+00:00,0.0,220.035,3.397,3.466,28.86,29.52,100.0
1543,2023-05-06 08:35:00+00:00,0.0,219.225,3.388,3.45,28.86,29.52,100.0
1544,2023-05-06 08:40:00+00:00,0.0,218.532,3.381,3.437,28.9,29.52,100.0
1545,2023-05-06 08:45:00+00:00,0.0,217.921,3.374,3.426,28.88,29.52,100.0
1546,2023-05-06 08:50:00+00:00,0.58,220.197,3.397,3.472,28.84,29.52,99.6
1547,2023-05-06 08:55:00+00:00,0.0,220.771,3.403,3.481,28.9,29.42,100.0
1548,2023-05-06 09:00:00+00:00,0.0,219.844,3.393,3.462,28.88,29.42,100.0
1549,2023-05-06 09:05:00+00:00,0.0,219.076,3.386,3.447,28.86,29.42,100.0
1550,2023-05-06 09:10:00+00:00,0.0,218.41,3.379,3.435,28.84,29.42,100.0
1551,2023-05-06 09:15:00+00:00,1.22,218.943,3.386,3.446,28.88,29.42,99.8
1552,2023-05-06 09:20:00+00:00,0.0,221.004,3.404,3.488,28.88,29.42,99.8
1553,2023-05-06 09:25:00+00:00,0.0,219.866,3.394,3.465,28.88,29.42,100.0
1554,2023-05-06 09:30:00+00:00,0.0,219.054,3.387,3.45,28.84,29.42,100.0
1555,2023-05-06 09:35:00+00:00,0.0,218.387,3.38,3.437,28.86,29.42,100.0
1556,2023-05-06 09:40:00+00:00,0.0,217.793,3.374,3.425,28.86,29.42,100.0
1557,2023-05-06 09:45:00+00:00,1.58,221.274,3.41,3.495,28.86,29.42,99.6
1558,2023-05-06 09:50:00+00:00,0.0,220.958,3.405,3.484,28.84,29.42,100.0
1559,2023-05-06 09:55:00+00:00,0.0,220.015,3.396,3.465,28.84,29.42,100.0
1560,2023-05-06 10:00:00+00:00,0.0,219.232,3.388,3.45,28.84,29.42,100.0
1561,2023-05-06 10:05:00+00:00,0.0,218.549,3.381,3.437,28.84,29.42,100.0
1562,2023-05-06 10:10:00+00:00,0.0,217.946,3.375,3.425,28.84,29.42,100.0
1563,2023-05-06 10:15:00+00:00,0.35,219.565,3.391,3.459,28.86,29.42,99.8
1564,2023-05-06 10:20:00+00:00,0.0,220.748,3.403,3.479,28.86,29.42,100.0
1565,2023-05-06 10:25:00+00:00,0.0,219.81,3.394,3.46,28.86,29.42,100.0
1566,2023-05-06 10:30:00+00:00,0.0,219.048,3.386,3.445,28.82,29.42,100.0
1567,2023-05-06 10:35:00+00:00,0.0,218.386,3.38,3.433,28.84,29.42,100.0
1568,2023-05-06 10:40:00+00:00,0.0,217.796,3.373,3.422,28.82,29.42,100.0
1569,2023-05-06 10:45:00+00:00,1.22,220.711,3.404,3.479,28.88,29.42,99.6
1570,2023-05-06 10:50:00+00:00,0.0,220.58,3.401,3.475,28.87,29.42,100.0
1571,2023-05-06 10:55:00+00:00,0.0,219.653,3.392,3.457,28.82,29.42,100.0
1572,2023-05-06 11:00:00+00:00,0.0,218.915,3.385,3.443,28.84,29.42,100.0
1573,2023-05-06 11:05:00+00:00,0.45,218.777,3.384,3.441,28.82,29.42,99.4
1574,2023-05-06 11:10:00+00:00,0.0,221.295,3.407,3.489,28.82,29.42,100.0
1575,2023-05-06 11:15:00+00:00,-0.28,219.2,3.387,3.448,28.82,29.42,100.0
1576,2023-05-06 11:20:00+00:00,0.64,219.128,3.387,3.449,28.82,29.42,99.6
1577,2023-05-06 11:25:00+00:00,-0.8,221.581,3.408,3.497,28.84,29.42,99.6
1578,2023-05-06 11:30:00+00:00,0.0,221.076,3.406,3.483,28.84,29.42,100.0
1579,2023-05-06 11:35:00+00:00,-13.48,208.619,3.241,3.278,28.84,29.42,98.0
1580,2023-05-06 11:40:00+00:00,-17.73,205.234,3.194,3.225,28.86,29.48,92.4
1581,2023-05-06 11:45:00+00:00,-17.77,205.126,3.192,3.224,28.92,29.52,87.0
1582,2023-05-06 11:50:00+00:00,-8.65,208.33,3.246,3.267,28.94,29.6,82.2
1583,2023-05-06 11:55:00+00:00,-6.55,209.484,3.266,3.282,28.96,29.62,79.8
1584,2023-05-06 12:00:00+00:00,-8.31,208.384,3.247,3.266,28.98,29.62,77.8
1585,2023-05-06 12:05:00+00:00,-6.3,209.111,3.26,3.276,29.0,29.62,75.4
1586,2023-05-06 12:10:00+00:00,-4.17,209.978,3.274,3.287,29.02,29.72,73.8
1587,2023-05-06 12:15:00+00:00,-5.12,209.5,3.267,3.28,29.02,29.72,72.4
1588,2023-05-06 12:20:00+00:00,-6.47,208.645,3.252,3.268,29.02,29.72,70.6
1589,2023-05-06 12:25:00+00:00,1.08,212.52,3.313,3.328,29.04,29.72,70.2
1590,2023-05-06 12:30:00+00:00,5.82,215.22,3.356,3.369,29.04,29.72,71.8
1591,2023-05-06 12:35:00+00:00,2.42,214.128,3.338,3.352,29.06,29.72,72.8
1592,2023-05-06 12:40:00+00:00,4.84,215.247,3.355,3.37,29.1,29.72,74.0
1593,2023-05-06 12:45:00+00:00,-2.08,212.975,3.319,3.334,29.12,29.78,74.6
1594,2023-05-06 12:50:00+00:00,-1.37,213.006,3.32,3.335,29.12,29.82,75.0
1595,2023-05-06 12:55:00+00:00,-2.85,212.236,3.306,3.324,29.12,29.82,74.8
1596,2023-05-06 13:00:00+00:00,5.45,215.29,3.357,3.371,29.12,29.82,75.4
1597,2023-05-06 13:05:00+00:00,5.14,215.169,3.355,3.369,29.14,29.86,75.8
1598,2023-05-06 13:10:00+00:00,4.02,214.917,3.35,3.366,29.18,29.92,76.6
1599,2023-05-06 13:15:00+00:00,3.73,214.774,3.348,3.364,29.16,29.92,76.8
1600,2023-05-06 13:20:00+00:00,15.3,219.302,3.42,3.438,29.2,29.92,81.0
1601,2023-05-06 13:25:00+00:00,15.29,219.609,3.425,3.443,29.22,30.02,86.0
1602,2023-05-06 13:30:00+00:00,2.18,215.606,3.361,3.378,29.26,30.02,90.2
1603,2023-05-06 13:35:00+00:00,-14.86,208.26,3.242,3.26,29.32,30.06,87.0
1604,2023-05-06 13:40:00+00:00,-10.89,209.323,3.261,3.275,29.32,30.12,82.8
1605,2023-05-06 13:45:00+00:00,2.09,213.638,3.332,3.343,29.32,30.12,83.6
1606,2023-05-06 13:50:00+00:00,7.32,214.724,3.349,3.362,29.32,30.12,84.4
1607,2023-05-06 13:55:00+00:00,1.02,213.485,3.329,3.341,29.32,30.12,84.8
1608,2023-05-06 14:00:00+00:00,15.31,219.325,3.422,3.438,29.32,30.12,88.0
1609,2023-05-06 14:05:00+00:00,15.26,220.154,3.433,3.455,29.34,30.22,93.0
1610,2023-05-06 14:10:00+00:00,11.55,220.69,3.441,3.464,29.38,30.22,97.6
1611,2023-05-06 14:15:00+00:00,-7.11,214.9,3.337,3.374,29.42,30.22,98.4
1612,2023-05-06 14:20:00+00:00,-13.75,209.098,3.255,3.272,29.42,30.26,94.6
1613,2023-05-06 14:25:00+00:00,-12.34,209.384,3.259,3.276,29.42,30.32,90.8
1614,2023-05-06 14:30:00+00:00,3.7,214.038,3.338,3.351,29.42,30.32,90.6
1615,2023-05-06 14:35:00+00:00,3.69,213.966,3.337,3.349,29.42,30.32,91.4
1616,2023-05-06 14:40:00+00:00,4.12,214.181,3.338,3.354,29.44,30.32,92.0
1617,2023-05-06 14:45:00+00:00,3.78,214.256,3.341,3.355,29.48,30.32,91.8
1618,2023-05-06 14:50:00+00:00,2.79,213.896,3.335,3.349,29.48,30.32,92.8
1619,2023-05-06 14:55:00+00:00,2.51,213.793,3.333,3.348,29.46,30.42,93.4
1620,2023-05-06 15:00:00+00:00,-0.61,213.766,3.331,3.349,29.5,30.42,93.8
1621,2023-05-06 15:05:00+00:00,2.28,214.013,3.336,3.352,29.52,30.42,94.2
1622,2023-05-06 15:10:00+00:00,2.24,214.489,3.343,3.36,29.52,30.46,94.8
1623,2023-05-06 15:15:00+00:00,8.83,216.008,3.369,3.384,29.52,30.52,95.6
1624,2023-05-06 15:20:00+00:00,8.93,215.692,3.364,3.379,29.52,30.52,95.4
1625,2023-05-06 15:25:00+00:00,2.26,214.471,3.343,3.36,29.52,30.52,96.0
1626,2023-05-06 15:30:00+00:00,4.65,221.34,3.425,3.493,29.52,30.6,99.2
1627,2023-05-06 15:35:00+00:00,0.0,220.032,3.396,3.467,29.52,30.62,100.0
1628,2023-05-06 15:40:00+00:00,0.0,218.957,3.386,3.445,29.52,30.62,100.0
1629,2023-05-06 15:45:00+00:00,0.0,218.233,3.379,3.432,29.52,30.62,100.0
1630,2023-05-06 15:50:00+00:00,0.0,217.65,3.373,3.421,29.52,30.62,100.0
1631,2023-05-06 15:55:00+00:00,0.0,220.561,3.4,3.48,29.52,30.56,99.8
1632,2023-05-06 16:00:00+00:00,0.0,220.35,3.399,3.473,29.52,30.52,100.0
1633,2023-05-06 16:05:00+00:00,0.0,219.531,3.391,3.458,29.52,30.52,100.0
1634,2023-05-06 16:10:00+00:00,0.0,218.824,3.384,3.443,29.52,30.52,100.0
1635,2023-05-06 16:15:00+00:00,0.0,218.205,3.378,3.431,29.52,30.52,100.0
1636,2023-05-06 16:20:00+00:00,0.0,217.647,3.372,3.421,29.52,30.52,100.0
1637,2023-05-06 16:25:00+00:00,1.22,221.62,3.411,3.501,29.52,30.52,99.6
1638,2023-05-06 16:30:00+00:00,0.0,220.328,3.398,3.473,29.52,30.52,100.0
1639,2023-05-06 16:35:00+00:00,0.0,219.522,3.39,3.457,29.52,30.52,100.0
1640,2023-05-06 16:40:00+00:00,0.0,218.756,3.383,3.442,29.52,30.52,100.0
1641,2023-05-06 16:45:00+00:00,0.0,218.207,3.377,3.431,29.52,30.52,100.0
1642,2023-05-06 16:50:00+00:00,0.0,217.652,3.372,3.42,29.5,30.48,100.0
1643,2023-05-06 16:55:00+00:00,0.0,221.503,3.408,3.497,29.46,30.42,99.8
1644,2023-05-06 17:00:00+00:00,0.0,220.311,3.398,3.474,29.46,30.42,100.0
1645,2023-05-06 17:05:00+00:00,0.0,219.443,3.39,3.457,29.44,30.42,100.0
1646,2023-05-06 17:10:00+00:00,-2.59,217.486,3.365,3.423,29.46,30.42,99.4
1647,2023-05-06 17:15:00+00:00,-4.08,211.762,3.302,3.312,29.44,30.42,98.2
1648,2023-05-06 17:20:00+00:00,-6.61,210.746,3.284,3.297,29.48,30.42,97.0
1649,2023-05-06 17:25:00+00:00,-8.48,210.282,3.275,3.29,29.44,30.42,94.4
1650,2023-05-06 17:30:00+00:00,-3.07,211.881,3.305,3.314,29.44,30.42,92.2
1651,2023-05-06 17:35:00+00:00,1.66,213.528,3.335,3.338,29.42,30.42,92.8
1652,2023-05-06 17:40:00+00:00,0.75,213.389,3.332,3.336,29.42,30.42,93.0
1653,2023-05-06 17:45:00+00:00,0.27,213.272,3.33,3.334,29.42,30.42,93.0
1654,2023-05-06 17:50:00+00:00,0.06,213.213,3.329,3.333,29.42,30.42,93.0
1655,2023-05-06 17:55:00+00:00,-0.01,213.155,3.328,3.332,29.42,30.36,93.0
1656,2023-05-06 18:00:00+00:00,0.07,213.242,3.33,3.334,29.42,30.32,93.0
1657,2023-05-06 18:05:00+00:00,0.0,213.184,3.329,3.333,29.42,30.32,93.0
1658,2023-05-06 18:10:00+00:00,-2.28,212.631,3.318,3.324,29.42,30.32,93.0
1659,2023-05-06 18:15:00+00:00,-10.75,209.425,3.26,3.278,29.4,30.32,91.0
1660,2023-05-06 18:20:00+00:00,-10.64,209.39,3.259,3.278,29.42,30.32,87.6
1661,2023-05-06 18:25:00+00:00,-10.51,209.362,3.258,3.277,29.42,30.32,84.4
1662,2023-05-06 18:30:00+00:00,-6.36,210.588,3.281,3.295,29.42,30.32,81.2
1663,2023-05-06 18:35:00+00:00,-0.57,212.624,3.319,3.324,29.4,30.32,81.0
1664,2023-05-06 18:40:00+00:00,-0.77,212.653,3.319,3.325,29.42,30.32,80.2
1665,2023-05-06 18:45:00+00:00,-0.925,212.629,3.319,3.324,29.395,30.32,80.0
1666,2023-05-06 18:50:00+00:00,-0.86,212.656,3.319,3.325,29.38,30.32,80.0
1667,2023-05-06 18:55:00+00:00,-0.72,212.7,3.32,3.325,29.4,30.32,79.6
1668,2023-05-06 19:00:00+00:00,-0.31,212.89,3.324,3.328,29.36,30.32,79.0
1669,2023-05-06 19:05:00+00:00,-9.23,209.551,3.262,3.28,29.38,30.32,78.0
1670,2023-05-06 19:10:00+00:00,-0.37,212.411,3.315,3.321,29.4,30.32,76.6
1671,2023-05-06 19:15:00+00:00,-0.33,212.738,3.321,3.326,29.42,30.32,76.0
1672,2023-05-06 19:20:00+00:00,-0.51,212.734,3.321,3.326,29.36,30.32,76.0
1673,2023-05-06 19:25:00+00:00,-0.6,212.716,3.321,3.326,29.34,30.32,76.0
1674,2023-05-06 19:30:00+00:00,-0.82,212.618,3.319,3.324,29.36,30.32,76.0
1675,2023-05-06 19:35:00+00:00,-1.06,212.51,3.317,3.323,29.34,30.28,75.4
1676,2023-05-06 19:40:00+00:00,-2.15,211.968,3.307,3.315,29.34,30.22,75.0
1677,2023-05-06 19:45:00+00:00,-2.55,211.548,3.299,3.309,29.32,30.22,74.0
1678,2023-05-06 19:50:00+00:00,-1.69,211.886,3.305,3.313,29.32,30.22,73.4
1679,2023-05-06 19:55:00+00:00,-1.138,212.093,3.31,3.316,29.345,30.22,73.0
1680,2023-05-06 20:00:00+00:00,-0.83,212.314,3.313,3.32,29.32,30.22,72.8
